"Trial"	"Code"	"ResponseCode"	"Accuracy"	"RT"	"cumTime"	"Subject"	"Congruency"	"Task"	"Gender"	"Race"	"Valence"	"Switch"
3	60	12	1	118	983	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
4	60	12	1	145	1233	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
5	70	12	1	135	1510	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
6	61	12	1	125	1776	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
7	62	11	1	207	2033	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
8	80	11	1	144	2373	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
9	63	11	1	108	2649	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
10	63	11	1	134	2889	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
11	63	11	1	166	3156	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
12	80	11	1	142	3452	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
13	60	12	1	134	3725	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
14	61	12	1	108	3992	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
15	62	11	1	125	4232	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
16	70	12	1	102	4488	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
17	70	12	1	110	4722	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
18	62	11	1	136	4965	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
19	80	2	0	99	5235	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
20	63	11	1	185	5591	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
21	80	11	1	129	5908	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
22	61	12	1	132	6168	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
23	63	11	1	153	6431	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
24	70	12	1	123	6717	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
25	60	12	1	125	6974	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
26	62	11	1	144	7230	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
27	80	11	1	138	7507	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
28	62	11	1	132	7777	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
29	62	11	1	108	8040	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
30	63	11	1	128	8280	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
31	70	12	1	111	8540	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
32	61	12	1	103	8783	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
33	60	12	1	109	9016	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
34	60	12	1	86	9256	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
35	80	11	1	112	9473	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
36	61	12	1	117	9716	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
37	70	1	0	115	9966	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
38	63	11	1	135	10339	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
39	63	11	1	125	10605	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
40	70	12	1	118	10862	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
41	62	11	1	107	11112	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
42	80	11	1	116	11352	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
43	61	1	0	106	11602	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
44	60	12	1	141	11968	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
45	61	12	1	97	12241	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
46	61	12	1	111	12471	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
47	70	12	1	154	12714	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
48	63	2	0	81	13001	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
49	62	11	1	129	13341	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
50	80	11	1	114	13601	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
51	61	12	1	107	13847	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
52	60	12	1	125	14087	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
53	60	12	1	98	14344	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
54	61	12	1	110	14574	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
55	62	11	1	107	14817	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
56	63	11	1	118	15057	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
57	80	2	0	118	15307	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
58	61	12	1	131	15683	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
59	60	12	1	114	15946	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
60	70	12	1	151	16193	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
61	63	11	1	134	16476	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
62	62	11	1	115	16742	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
63	61	1	0	100	16989	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
64	60	12	1	112	17349	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
65	80	11	1	130	17592	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
66	62	11	1	122	17852	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
67	62	11	1	125	18105	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
68	70	12	1	113	18362	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
69	63	11	1	155	18608	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
70	63	11	1	112	18895	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
71	63	12	1	120	19138	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
72	61	12	1	102	19391	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
73	80	11	1	102	19624	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
74	60	12	1	124	19858	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
75	60	12	1	136	20114	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
76	63	11	1	134	20381	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
77	70	12	1	145	20647	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
78	60	12	1	130	20924	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
79	63	11	1	113	21187	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
80	80	11	1	83	21430	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
81	70	12	1	149	21647	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
82	61	12	1	117	21927	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
83	60	12	1	119	22177	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
84	63	2	0	90	22426	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
85	70	12	1	191	22776	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
86	62	11	1	192	23099	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
87	60	12	1	112	23423	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
88	62	2	0	107	23666	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
89	61	12	1	125	24032	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
90	63	11	1	135	24289	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
91	70	12	1	128	24555	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
92	70	12	1	113	24815	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
93	63	12	1	225	25058	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
94	60	12	1	106	25415	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
95	62	11	1	116	25652	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
96	80	11	1	115	25898	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
97	62	11	1	112	26145	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
98	80	11	1	104	26388	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
99	63	11	1	177	26624	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
100	63	11	1	114	26934	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
101	70	12	1	102	27181	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
102	60	12	1	122	27414	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
103	80	11	1	115	27667	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
104	61	12	1	108	27914	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
105	61	12	1	116	28154	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	11	1	113	28400	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	2	0	121	28643	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	12	1	169	29023	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	12	1	181	29323	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	208	29636	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	95	29976	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
112	61	12	1	139	30203	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
113	80	11	1	119	30473	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
114	60	12	1	95	30726	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
115	80	11	1	121	30952	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
116	63	11	1	214	31206	"014"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
117	61	12	1	156	31552	"014"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
118	80	11	1	148	31842	"014"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
119	62	11	1	116	32122	"014"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
120	70	12	1	223	32368	"014"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
121	60	12	1	123	32721	"014"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
1	70	11	1	240	245	"014"	"incongruent"	"Word"	NA	NA	"Bad"	NA
2	80	1	0	130	618	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Stay"
3	60	12	1	244	1008	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
4	60	12	1	114	1384	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
5	70	11	1	218	1631	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
6	61	12	1	141	1980	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
7	62	11	1	144	2254	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
8	80	1	0	145	2530	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
9	63	11	1	196	2933	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
10	63	11	1	123	3260	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
11	63	11	1	120	3513	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
12	80	12	1	117	3766	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
13	60	1	0	289	4016	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
14	61	12	1	131	4562	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
15	62	11	1	143	4826	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
16	70	2	0	171	5102	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
17	70	11	1	563	5532	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
18	62	11	1	247	6228	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
19	80	1	0	218	6608	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
20	63	11	1	230	7085	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
21	80	12	1	151	7448	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
22	61	12	1	193	7731	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
23	63	11	1	169	8057	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
24	70	2	0	139	8357	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
25	60	1	0	312	8754	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
26	62	11	1	211	9324	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
27	80	12	1	296	9667	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
28	62	11	1	149	10097	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
29	62	11	1	121	10380	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
30	63	11	1	126	10633	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
31	70	11	1	220	10889	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
32	61	12	1	291	11243	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
33	60	12	1	116	11666	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
34	60	12	1	101	11916	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
35	80	12	1	213	12149	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
36	61	12	1	120	12492	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
37	70	2	0	165	12745	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
38	63	11	1	163	13168	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
39	63	11	1	106	13462	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
40	70	11	1	286	13698	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
41	62	11	1	139	14118	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
42	80	1	0	125	14388	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
43	61	12	1	161	14771	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
44	60	12	1	124	15064	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
45	61	12	1	85	15321	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
46	61	12	1	193	15537	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
47	70	11	1	199	15860	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
48	63	11	1	163	16190	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
49	62	11	1	125	16483	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
50	80	12	1	191	16740	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
51	61	12	1	137	17063	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
52	60	12	1	98	17333	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
53	60	12	1	126	17563	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
54	61	12	1	129	17823	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
55	62	11	1	135	18083	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
56	63	11	1	116	18349	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
57	80	12	1	185	18596	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
58	61	12	1	133	18912	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
59	60	12	1	100	19175	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
60	70	11	1	132	19405	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
61	63	11	1	131	19669	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
62	62	11	1	113	19932	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
63	61	1	0	100	20178	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
64	60	12	1	144	20535	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
65	80	12	1	236	20811	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
66	62	11	1	156	21178	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
67	62	11	1	86	21468	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
68	70	11	1	203	21684	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
69	63	11	1	139	22017	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
70	63	11	1	105	22287	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
71	63	12	1	167	22524	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
72	61	12	1	112	22824	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
73	80	12	1	189	23067	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
74	60	1	0	154	23387	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
75	60	12	1	191	23800	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
76	63	11	1	134	24123	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
77	70	11	1	177	24390	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
78	60	12	1	146	24699	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
79	63	11	1	127	24976	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
80	80	12	1	173	25236	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
81	70	11	1	233	25542	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
82	61	12	1	118	25909	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
83	60	12	1	106	26159	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
84	63	11	1	138	26395	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
85	70	2	0	232	26665	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
86	62	11	1	182	27155	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
87	60	1	0	102	27468	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
88	62	11	1	142	27828	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
89	61	12	1	114	28101	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
90	63	11	1	251	28348	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
91	70	11	1	249	28731	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
92	70	11	1	171	29111	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
93	63	12	1	113	29414	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
94	60	12	1	104	29657	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
95	62	2	0	97	29894	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
96	80	12	1	323	30250	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
97	62	11	1	155	30707	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
98	80	12	1	211	30993	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
99	63	11	1	187	31336	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
100	63	11	1	118	31656	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
101	70	2	0	136	31906	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
102	60	12	1	213	32299	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
103	80	1	0	178	32642	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
104	61	12	1	112	33079	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
105	61	12	1	119	33322	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	12	1	137	33572	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	11	1	137	33842	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	11	1	195	34112	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	11	1	149	34438	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	136	34718	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	97	34988	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
112	61	12	1	134	35218	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
113	80	12	1	233	35484	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
114	60	12	1	118	35851	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
115	80	12	1	106	36101	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
116	63	11	1	160	36341	"014"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
117	61	1	0	86	36634	"014"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
118	80	1	0	223	36977	"014"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
119	62	11	1	113	37460	"014"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
120	70	11	1	243	37707	"014"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
121	60	12	1	122	38083	"014"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
1	70	12	1	147	341	"015"	"congruent"	"Word"	NA	NA	"Bad"	NA
2	80	11	1	138	621	"015"	"congruent"	"Word"	NA	NA	"Good"	"Stay"
3	60	12	1	157	891	"015"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
4	60	12	1	123	1181	"015"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
5	70	12	1	208	1437	"015"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
6	61	12	1	139	1777	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
7	62	11	1	132	2047	"015"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
8	80	11	1	134	2310	"015"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
9	63	11	1	130	2577	"015"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
10	63	11	1	124	2840	"015"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
11	63	11	1	147	3097	"015"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
12	80	11	1	125	3376	"015"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
13	60	12	1	165	3633	"015"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
14	61	12	1	109	3929	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
15	62	11	1	142	4169	"015"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
16	70	12	1	136	4443	"015"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
17	70	12	1	108	4712	"015"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
18	62	11	1	131	4952	"015"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
19	80	11	1	209	5216	"015"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
20	63	11	1	149	5555	"015"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
21	80	11	1	167	5835	"015"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
22	61	12	1	136	6135	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
23	63	11	1	138	6402	"015"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
24	70	12	1	132	6671	"015"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
25	60	12	1	128	6935	"015"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
26	62	11	1	130	7195	"015"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
27	80	11	1	145	7458	"015"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
28	62	11	1	152	7734	"015"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
29	62	11	1	139	8018	"015"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
30	63	11	1	151	8287	"015"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
31	70	12	1	125	8571	"015"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
32	61	12	1	117	8827	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
33	60	12	1	107	9077	"015"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
34	60	12	1	114	9317	"015"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
35	80	11	1	133	9563	"015"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
36	61	12	1	127	9827	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
37	70	12	1	141	10087	"015"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
38	63	11	1	123	10360	"015"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
39	63	11	1	180	10616	"015"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
40	70	12	1	185	10929	"015"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
41	62	11	1	130	11246	"015"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
42	80	11	1	154	11510	"015"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
43	61	12	1	124	11796	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
44	60	12	1	152	12052	"015"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
45	61	12	1	109	12335	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
46	61	12	1	108	12575	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
47	70	12	1	139	12815	"015"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
48	63	2	0	94	13085	"015"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
49	62	11	1	232	13438	"015"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
50	80	11	1	172	13801	"015"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
51	61	12	1	198	14105	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
52	60	12	1	180	14434	"015"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
53	60	12	1	106	14748	"015"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
54	61	12	1	139	14988	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
55	62	11	1	149	15257	"015"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
56	63	11	1	128	15537	"015"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
57	80	11	1	130	15797	"015"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
58	61	12	1	167	16060	"015"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
59	60	12	1	117	16360	"015"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
